"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Michigan"	"26"	"2004"	"2004"	1097	10055315	10.9	10.9
	"Michigan"	"26"	"2005"	"2005"	1108	10051137	11.0	11.0
	"Michigan"	"26"	"2006"	"2006"	1137	10036081	11.3	11.2
	"Michigan"	"26"	"2007"	"2007"	1129	10001284	11.3	11.1
	"Michigan"	"26"	"2008"	"2008"	1179	9946889	11.9	11.7
	"Michigan"	"26"	"2009"	"2009"	1169	9901591	11.8	11.5
	"Michigan"	"26"	"2010"	"2010"	1262	9883640	12.8	12.5
	"Michigan"	"26"	"2011"	"2011"	1221	9876213	12.4	12.2
	"Michigan"	"26"	"2012"	"2012"	1258	9887238	12.7	12.5
	"Michigan"	"26"	"2013"	"2013"	1293	9898982	13.1	12.9
	"Michigan"	"26"	"2014"	"2014"	1352	9915767	13.6	13.3
	"Michigan"	"26"	"2015"	"2015"	1408	9917715	14.2	13.8
	"Michigan"	"26"	"2016"	"2016"	1362	9928300	13.7	13.3
	"Minnesota"	"27"	"1999"	"1999"	437	4873481	9.0	9.0
	"Minnesota"	"27"	"2000"	"2000"	440	4919479	8.9	8.9
	"Minnesota"	"27"	"2001"	"2001"	478	4982796	9.6	9.6
	"Minnesota"	"27"	"2002"	"2002"	494	5018935	9.8	9.8
	"Minnesota"	"27"	"2003"	"2003"	497	5053572	9.8	9.8
	"Minnesota"	"27"	"2004"	"2004"	522	5087713	10.3	10.1
	"Minnesota"	"27"	"2005"	"2005"	546	5119598	10.7	10.5
	"Minnesota"	"27"	"2006"	"2006"	554	5163555	10.7	10.6
	"Minnesota"	"27"	"2007"	"2007"	572	5207203	11.0	10.8
	"Minnesota"	"27"	"2008"	"2008"	595	5247018	11.3	11.1
	"Minnesota"	"27"	"2009"	"2009"	583	5281203	11.0	10.8
	"Minnesota"	"27"	"2010"	"2010"	603	5303925	11.4	11.2
	"Minnesota"	"27"	"2011"	"2011"	681	5348562	12.7	12.4
	"Minnesota"	"27"	"2012"	"2012"	655	5380285	12.2	12.0
	"Minnesota"	"27"	"2013"	"2013"	676	5418521	12.5	12.1
	"Minnesota"	"27"	"2014"	"2014"	686	5453109	12.6	12.3
	"Minnesota"	"27"	"2015"	"2015"	729	5482435	13.3	13.2
	"Minnesota"	"27"	"2016"	"2016"	745	5519952	13.5	13.2
	"Mississippi"	"28"	"1999"	"1999"	304	2828408	10.7	11.0
	"Mississippi"	"28"	"2000"	"2000"	293	2844658	10.3	10.5
	"Mississippi"	"28"	"2001"	"2001"	328	2852994	11.5	11.7
	"Mississippi"	"28"	"2002"	"2002"	343	2858681	12.0	12.2
	"Mississippi"	"28"	"2003"	"2003"	336	2868312	11.7	11.9
	"Mississippi"	"28"	"2004"	"2004"	350	2889010	12.1	12.2
	"Mississippi"	"28"	"2005"	"2005"	362	2905943	12.5	12.7
	"Mississippi"	"28"	"2006"	"2006"	325	2904978	11.2	11.4
	"Mississippi"	"28"	"2007"	"2007"	395	2928350	13.5	13.6
	"Mississippi"	"28"	"2008"	"2008"	409	2947806	13.9	13.9
	"Mississippi"	"28"	"2009"	"2009"	381	2958774	12.9	13.1
	"Mississippi"	"28"	"2010"	"2010"	388	2967297	13.1	13.0
	"Mississippi"	"28"	"2011"	"2011"	389	2978162	13.1	13.1
	"Mississippi"	"28"	"2012"	"2012"	410	2984945	13.7	14.0
	"Mississippi"	"28"	"2013"	"2013"	388	2990482	13.0	13.0
	"Mississippi"	"28"	"2014"	"2014"	380	2992400	12.7	12.5
	"Mississippi"	"28"	"2015"	"2015"	429	2989390	14.4	14.0
	"Mississippi"	"28"	"2016"	"2016"	383	2988726	12.8	12.7
	"Missouri"	"29"	"1999"	"1999"	700	5561948	12.6	12.5
	"Missouri"	"29"	"2000"	"2000"	699	5595211	12.5	12.5
	"Missouri"	"29"	"2001"	"2001"	721	5641142	12.8	12.7
	"Missouri"	"29"	"2002"	"2002"	691	5674825	12.2	12.1
	"Missouri"	"29"	"2003"	"2003"	677	5709403	11.9	11.8
	"Missouri"	"29"	"2004"	"2004"	712	5747741	12.4	12.3
	"Missouri"	"29"	"2005"	"2005"	722	5790300	12.5	12.4
	"Missouri"	"29"	"2006"	"2006"	796	5842704	13.6	13.5
	"Missouri"	"29"	"2007"	"2007"	807	5887612	13.7	13.5
	"Missouri"	"29"	"2008"	"2008"	778	5923916	13.1	12.9
	"Missouri"	"29"	"2009"	"2009"	857	5961088	14.4	14.2
	"Missouri"	"29"	"2010"	"2010"	856	5988927	14.3	14.0
	"Missouri"	"29"	"2011"	"2011"	933	6010717	15.5	15.3
	"Missouri"	"29"	"2012"	"2012"	913	6025415	15.2	14.9
	"Missouri"	"29"	"2013"	"2013"	959	6042711	15.9	15.6
	"Missouri"	"29"	"2014"	"2014"	1016	6060930	16.8	16.3
	"Missouri"	"29"	"2015"	"2015"	1050	6076204	17.3	17.1
	"Missouri"	"29"	"2016"	"2016"	1133	6093000	18.6	18.3
	"Montana"	"30"	"1999"	"1999"	162	897507	18.0	17.7
	"Montana"	"30"	"2000"	"2000"	158	902195	17.5	17.5
	"Montana"	"30"	"2001"	"2001"	175	906961	19.3	19.3
	"Montana"	"30"	"2002"	"2002"	184	911667	20.2	20.0
	"Montana"	"30"	"2003"	"2003"	180	919630	19.6	19.4
	"Montana"	"30"	"2004"	"2004"	175	930009	18.8	18.8
	"Montana"	"30"	"2005"	"2005"	206	940102	21.9	21.7
	"Montana"	"30"	"2006"	"2006"	189	952692	19.8	19.7
	"Montana"	"30"	"2007"	"2007"	196	964706	20.3	19.4
	"Montana"	"30"	"2008"	"2008"	203	976415	20.8	20.6
	"Montana"	"30"	"2009"	"2009"	218	983982	22.2	21.1
	"Montana"	"30"	"2010"	"2010"	225	989415	22.7	21.6
	"Montana"	"30"	"2011"	"2011"	232	997821	23.3	22.6
	"Montana"	"30"	"2012"	"2012"	233	1005196	23.2	22.6
	"Montana"	"30"	"2013"	"2013"	243	1014314	24.0	23.8
	"Montana"	"30"	"2014"	"2014"	250	1022867	24.4	23.9
	"Montana"	"30"	"2015"	"2015"	271	1032073	26.3	25.2
	"Montana"	"30"	"2016"	"2016"	267	1042520	25.6	25.9
	"Nebraska"	"31"	"1999"	"1999"	177	1704764	10.4	10.5
	"Nebraska"	"31"	"2000"	"2000"	193	1711263	11.3	11.3
	"Nebraska"	"31"	"2001"	"2001"	187	1719836	10.9	10.9
	"Nebraska"	"31"	"2002"	"2002"	201	1728292	11.6	11.8
	"Nebraska"	"31"	"2003"	"2003"	176	1738643	10.1	10.2
	"Nebraska"	"31"	"2004"	"2004"	166	1749370	9.5	9.5
	"Nebraska"	"31"	"2005"	"2005"	187	1761497	10.6	10.9
	"Nebraska"	"31"	"2006"	"2006"	202	1772693	11.4	11.2
	"Nebraska"	"31"	"2007"	"2007"	181	1783440	10.1	10.2
	"Nebraska"	"31"	"2008"	"2008"	190	1796378	10.6	10.5
	"Nebraska"	"31"	"2009"	"2009"	170	1812683	9.4	9.3
	"Nebraska"	"31"	"2010"	"2010"	192	1826341	10.5	10.4
	"Nebraska"	"31"	"2011"	"2011"	192	1842283	10.4	10.5
	"Nebraska"	"31"	"2012"	"2012"	231	1855725	12.4	12.4
	"Nebraska"	"31"	"2013"	"2013"	220	1868559	11.8	11.6
	"Nebraska"	"31"	"2014"	"2014"	251	1881145	13.3	13.4
	"Nebraska"	"31"	"2015"	"2015"	223	1893765	11.8	11.8
	"Nebraska"	"31"	"2016"	"2016"	246	1907116	12.9	13.0
	"Nevada"	"32"	"1999"	"1999"	404	1934718	20.9	21.3
	"Nevada"	"32"	"2000"	"2000"	400	1998257	20.0	20.2
	"Nevada"	"32"	"2001"	"2001"	387	2098399	18.4	18.6
	"Nevada"	"32"	"2002"	"2002"	423	2173791	19.5	19.6
	"Nevada"	"32"	"2003"	"2003"	432	2248850	19.2	19.7
	"Nevada"	"32"	"2004"	"2004"	440	2346222	18.8	18.9
	"Nevada"	"32"	"2005"	"2005"	480	2432143	19.7	19.8
	"Nevada"	"32"	"2006"	"2006"	485	2522658	19.2	19.3
	"Nevada"	"32"	"2007"	"2007"	471	2601072	18.1	18.0
	"Nevada"	"32"	"2008"	"2008"	526	2653630	19.8	19.6
	"Nevada"	"32"	"2009"	"2009"	503	2684665	18.7	18.6
	"Nevada"	"32"	"2010"	"2010"	546	2700551	20.2	19.8
	"Nevada"	"32"	"2011"	"2011"	516	2718379	19.0	18.4
	"Nevada"	"32"	"2012"	"2012"	524	2752565	19.0	18.2
	"Nevada"	"32"	"2013"	"2013"	541	2786464	19.4	18.6
	"Nevada"	"32"	"2014"	"2014"	572	2833013	20.2	19.5
	"Nevada"	"32"	"2015"	"2015"	558	2883758	19.3	18.5
	"Nevada"	"32"	"2016"	"2016"	650	2940058	22.1	21.4
	"New Hampshire"	"33"	"1999"	"1999"	137	1222014	11.2	11.2
	"New Hampshire"	"33"	"2000"	"2000"	130	1235786	10.5	10.3
	"New Hampshire"	"33"	"2001"	"2001"	166	1255517	13.2	13.1
	"New Hampshire"	"33"	"2002"	"2002"	132	1269089	10.4	10.3
	"New Hampshire"	"33"	"2003"	"2003"	158	1279840	12.3	12.0
	"New Hampshire"	"33"	"2004"	"2004"	133	1290121	10.3	9.9
	"New Hampshire"	"33"	"2005"	"2005"	162	1298492	12.5	12.0
	"New Hampshire"	"33"	"2006"	"2006"	151	1308389	11.5	11.2
	"New Hampshire"	"33"	"2007"	"2007"	157	1312540	12.0	11.1
	"New Hampshire"	"33"	"2008"	"2008"	179	1315906	13.6	13.1
	"New Hampshire"	"33"	"2009"	"2009"	166	1316102	12.6	11.8
	"New Hampshire"	"33"	"2010"	"2010"	196	1316470	14.9	14.1
	"New Hampshire"	"33"	"2011"	"2011"	198	1318473	15.0	13.8
	"New Hampshire"	"33"	"2012"	"2012"	201	1321182	15.2	14.1
	"New Hampshire"	"33"	"2013"	"2013"	185	1322687	14.0	12.8
	"New Hampshire"	"33"	"2014"	"2014"	247	1328743	18.6	17.8
	"New Hampshire"	"33"	"2015"	"2015"	228	1330111	17.1	16.5
	"New Hampshire"	"33"	"2016"	"2016"	244	1334795	18.3	17.2
	"New Jersey"	"34"	"1999"	"1999"	563	8359592	6.7	6.6
	"New Jersey"	"34"	"2000"	"2000"	559	8414350	6.6	6.5
	"New Jersey"	"34"	"2001"	"2001"	588	8492671	6.9	6.8
	"New Jersey"	"34"	"2002"	"2002"	553	8552643	6.5	6.3
	"New Jersey"	"34"	"2003"	"2003"	587	8601402	6.8	6.7
	"New Jersey"	"34"	"2004"	"2004"	596	8634561	6.9	6.8
	"New Jersey"	"34"	"2005"	"2005"	535	8651974	6.2	6.1
	"New Jersey"	"34"	"2006"	"2006"	583	8661679	6.7	6.5
	"New Jersey"	"34"	"2007"	"2007"	592	8677885	6.8	6.6
	"New Jersey"	"34"	"2008"	"2008"	612	8711090	7.0	6.8
	"New Jersey"	"34"	"2009"	"2009"	554	8755602	6.3	6.1
	"New Jersey"	"34"	"2010"	"2010"	719	8791894	8.2	7.8
	"New Jersey"	"34"	"2011"	"2011"	687	8841243	7.8	7.5
	"New Jersey"	"34"	"2012"	"2012"	678	8873211	7.6	7.3
	"New Jersey"	"34"	"2013"	"2013"	754	8899162	8.5	8.0
	"New Jersey"	"34"	"2014"	"2014"	786	8925001	8.8	8.4
	"New Jersey"	"34"	"2015"	"2015"	787	8935421	8.8	8.3
	"New Jersey"	"34"	"2016"	"2016"	685	8944469	7.7	7.2
	"New Mexico"	"35"	"1999"	"1999"	318	1808082	17.6	18.1
	"New Mexico"	"35"	"2000"	"2000"	327	1819046	18.0	18.3
	"New Mexico"	"35"	"2001"	"2001"	361	1831690	19.7	20.2
	"New Mexico"	"35"	"2002"	"2002"	349	1855309	18.8	19.1
	"New Mexico"	"35"	"2003"	"2003"	341	1877574	18.2	18.5
	"New Mexico"	"35"	"2004"	"2004"	355	1903808	18.6	18.7
	"New Mexico"	"35"	"2005"	"2005"	340	1932274	17.6	17.7
	"New Mexico"	"35"	"2006"	"2006"	352	1962137	17.9	17.9
	"New Mexico"	"35"	"2007"	"2007"	401	1990070	20.2	20.3
	"New Mexico"	"35"	"2008"	"2008"	417	2010662	20.7	20.8
	"New Mexico"	"35"	"2009"	"2009"	375	2036802	18.4	18.2
	"New Mexico"	"35"	"2010"	"2010"	412	2059179	20.0	20.1
	"New Mexico"	"35"	"2011"	"2011"	417	2077756	20.1	20.2
	"New Mexico"	"35"	"2012"	"2012"	441	2083784	21.2	21.3
	"New Mexico"	"35"	"2013"	"2013"	428	2085193	20.5	20.1
	"New Mexico"	"35"	"2014"	"2014"	449	2083024	21.6	21.0
	"New Mexico"	"35"	"2015"	"2015"	500	2080328	24.0	23.8
	"New Mexico"	"35"	"2016"	"2016"	471	2081015	22.6	22.5
	"New York"	"36"	"1999"	"1999"	1195	18882725	6.3	6.3
	"New York"	"36"	"2000"	"2000"	1131	18976457	6.0	5.9
	"New York"	"36"	"2001"	"2001"	1251	19082838	6.6	6.5
	"New York"	"36"	"2002"	"2002"	1227	19137800	6.4	6.3
	"New York"	"36"	"2003"	"2003"	1166	19175939	6.1	5.9
	"New York"	"36"	"2004"	"2004"	1181	19171567	6.2	6.0
	"New York"	"36"	"2005"	"2005"	1187	19132610	6.2	6.0
	"New York"	"36"	"2006"	"2006"	1325	19104631	6.9	6.7
	"New York"	"36"	"2007"	"2007"	1393	19132335	7.3	7.0
	"New York"	"36"	"2008"	"2008"	1405	19212436	7.3	7.1
	"New York"	"36"	"2009"	"2009"	1414	19307066	7.3	7.0
	"New York"	"36"	"2010"	"2010"	1545	19378102	8.0	7.6
	"New York"	"36"	"2011"	"2011"	1649	19519529	8.4	8.1
	"New York"	"36"	"2012"	"2012"	1704	19602769	8.7	8.2
	"New York"	"36"	"2013"	"2013"	1684	19673546	8.6	8.1
	"New York"	"36"	"2014"	"2014"	1694	19718515	8.6	8.1
	"New York"	"36"	"2015"	"2015"	1650	19747183	8.4	7.9
	"New York"	"36"	"2016"	"2016"	1675	19745289	8.5	8.1
	"North Carolina"	"37"	"1999"	"1999"	884	7949361	11.1	11.0
	"North Carolina"	"37"	"2000"	"2000"	971	8049313	12.1	12.0
	"North Carolina"	"37"	"2001"	"2001"	997	8210122	12.1	12.0
	"North Carolina"	"37"	"2002"	"2002"	986	8326201	11.8	11.7
	"North Carolina"	"37"	"2003"	"2003"	953	8422501	11.3	11.2
	"North Carolina"	"37"	"2004"	"2004"	1025	8553152	12.0	11.9
	"North Carolina"	"37"	"2005"	"2005"	1008	8705407	11.6	11.4
	"North Carolina"	"37"	"2006"	"2006"	1098	8917270	12.3	12.1
	"North Carolina"	"37"	"2007"	"2007"	1074	9118037	11.8	11.6
	"North Carolina"	"37"	"2008"	"2008"	1160	9309449	12.5	12.3
	"North Carolina"	"37"	"2009"	"2009"	1173	9449566	12.4	12.2
	"North Carolina"	"37"	"2010"	"2010"	1172	9535483	12.3	12.0
	"North Carolina"	"37"	"2011"	"2011"	1213	9650963	12.6	12.3
	"North Carolina"	"37"	"2012"	"2012"	1283	9746175	13.2	12.7
	"North Carolina"	"37"	"2013"	"2013"	1279	9841590	13.0	12.5
	"North Carolina"	"37"	"2014"	"2014"	1352	9934399	13.6	13.0
	"North Carolina"	"37"	"2015"	"2015"	1403	10035186	14.0	13.4
	"North Carolina"	"37"	"2016"	"2016"	1370	10146788	13.5	13.0
	"North Dakota"	"38"	"1999"	"1999"	73	644259	11.3	11.0
	"North Dakota"	"38"	"2000"	"2000"	68	642200	10.6	10.4
	"North Dakota"	"38"	"2001"	"2001"	79	639062	12.4	12.7
	"North Dakota"	"38"	"2002"	"2002"	91	638168	14.3	14.3
	"North Dakota"	"38"	"2003"	"2003"	81	638817	12.7	12.3
	"North Dakota"	"38"	"2004"	"2004"	73	644705	11.3	11.1
	"North Dakota"	"38"	"2005"	"2005"	92	646089	14.2	13.7
	"North Dakota"	"38"	"2006"	"2006"	90	649422	13.9	13.3
	"North Dakota"	"38"	"2007"	"2007"	95	652822	14.6	14.2
	"North Dakota"	"38"	"2008"	"2008"	86	657569	13.1	13.1
	"North Dakota"	"38"	"2009"	"2009"	90	664968	13.5	13.9
	"North Dakota"	"38"	"2010"	"2010"	106	672591	15.8	15.6
	"North Dakota"	"38"	"2011"	"2011"	101	685476	14.7	14.1
	"North Dakota"	"38"	"2012"	"2012"	105	702087	15.0	15.2
	"North Dakota"	"38"	"2013"	"2013"	128	724019	17.7	17.3
	"North Dakota"	"38"	"2014"	"2014"	137	739904	18.5	17.8
	"North Dakota"	"38"	"2015"	"2015"	124	756835	16.4	17.4
	"North Dakota"	"38"	"2016"	"2016"	140	757952	18.5	19.0
	"Ohio"	"39"	"1999"	"1999"	1102	11335454	9.7	9.7
	"Ohio"	"39"	"2000"	"2000"	1087	11353140	9.6	9.5
	"Ohio"	"39"	"2001"	"2001"	1218	11387404	10.7	10.6
	"Ohio"	"39"	"2002"	"2002"	1285	11407889	11.3	11.2
	"Ohio"	"39"	"2003"	"2003"	1072	11434788	9.4	9.3
	"Ohio"	"39"	"2004"	"2004"	1316	11452251	11.5	11.3
	"Ohio"	"39"	"2005"	"2005"	1340	11463320	11.7	11.5
	"Ohio"	"39"	"2006"	"2006"	1319	11481213	11.5	11.2
	"Ohio"	"39"	"2007"	"2007"	1293	11500468	11.2	11.0
	"Ohio"	"39"	"2008"	"2008"	1410	11515391	12.2	12.1
	"Ohio"	"39"	"2009"	"2009"	1174	11528896	10.2	10.0
	"Ohio"	"39"	"2010"	"2010"	1436	11536504	12.4	12.2
	"Ohio"	"39"	"2011"	"2011"	1462	11544824	12.7	12.3
	"Ohio"	"39"	"2012"	"2012"	1537	11550839	13.3	13.0
	"Ohio"	"39"	"2013"	"2013"	1525	11570022	13.2	12.9
	"Ohio"	"39"	"2014"	"2014"	1491	11594408	12.9	12.6
	"Ohio"	"39"	"2015"	"2015"	1649	11605090	14.2	13.9
	"Ohio"	"39"	"2016"	"2016"	1705	11614373	14.7	14.1
	"Oklahoma"	"40"	"1999"	"1999"	492	3437147	14.3	14.4
	"Oklahoma"	"40"	"2000"	"2000"	497	3450654	14.4	14.6
	"Oklahoma"	"40"	"2001"	"2001"	515	3467100	14.9	14.9
	"Oklahoma"	"40"	"2002"	"2002"	501	3489080	14.4	14.4
	"Oklahoma"	"40"	"2003"	"2003"	475	3504892	13.6	13.6
	"Oklahoma"	"40"	"2004"	"2004"	505	3525233	14.3	14.4
	"Oklahoma"	"40"	"2005"	"2005"	513	3548597	14.5	14.6
	"Oklahoma"	"40"	"2006"	"2006"	535	3594090	14.9	14.9
	"Oklahoma"	"40"	"2007"	"2007"	530	3634349	14.6	14.7
	"Oklahoma"	"40"	"2008"	"2008"	574	3668976	15.6	15.6
	"Oklahoma"	"40"	"2009"	"2009"	566	3717572	15.2	15.2
	"Oklahoma"	"40"	"2010"	"2010"	617	3751351	16.4	16.5
	"Oklahoma"	"40"	"2011"	"2011"	691	3786274	18.3	18.4
	"Oklahoma"	"40"	"2012"	"2012"	667	3817054	17.5	17.5
	"Oklahoma"	"40"	"2013"	"2013"	665	3852415	17.3	17.2
	"Oklahoma"	"40"	"2014"	"2014"	733	3877499	18.9	19.0
	"Oklahoma"	"40"	"2015"	"2015"	790	3907414	20.2	20.3
	"Oklahoma"	"40"	"2016"	"2016"	821	3923561	20.9	21.0
	"Oregon"	"41"	"1999"	"1999"	477	3393941	14.1	13.9
	"Oregon"	"41"	"2000"	"2000"	493	3421399	14.4	14.1
	"Oregon"	"41"	"2001"	"2001"	503	3467937	14.5	14.3
	"Oregon"	"41"	"2002"	"2002"	517	3513424	14.7	14.4
	"Oregon"	"41"	"2003"	"2003"	591	3547376	16.7	16.2
	"Oregon"	"41"	"2004"	"2004"	554	3569463	15.5	15.0
	"Oregon"	"41"	"2005"	"2005"	559	3613202	15.5	14.9
	"Oregon"	"41"	"2006"	"2006"	576	3670883	15.7	15.2
	"Oregon"	"41"	"2007"	"2007"	590	3722417	15.8	15.2
	"Oregon"	"41"	"2008"	"2008"	571	3768748	15.2	14.5
	"Oregon"	"41"	"2009"	"2009"	642	3808600	16.9	16.1
	"Oregon"	"41"	"2010"	"2010"	684	3831074	17.9	17.1
	"Oregon"	"41"	"2011"	"2011"	654	3868031	16.9	16.6
	"Oregon"	"41"	"2012"	"2012"	723	3899116	18.5	17.8
	"Oregon"	"41"	"2013"	"2013"	695	3925751	17.7	16.8
	"Oregon"	"41"	"2014"	"2014"	781	3968371	19.7	18.6
	"Oregon"	"41"	"2015"	"2015"	760	4024634	18.9	17.8
	"Oregon"	"41"	"2016"	"2016"	771	4093465	18.8	17.8
	"Pennsylvania"	"42"	"1999"	"1999"	1284	12263805	10.5	10.3
	"Pennsylvania"	"42"	"2000"	"2000"	1356	12281054	11.0	10.8
	"Pennsylvania"	"42"	"2001"	"2001"	1270	12298970	10.3	10.1
	"Pennsylvania"	"42"	"2002"	"2002"	1336	12331031	10.8	10.6
	"Pennsylvania"	"42"	"2003"	"2003"	1338	12374658	10.8	10.5
	"Pennsylvania"	"42"	"2004"	"2004"	1410	12410722	11.4	11.1
	"Pennsylvania"	"42"	"2005"	"2005"	1426	12449990	11.5	11.1
	"Pennsylvania"	"42"	"2006"	"2006"	1390	12510809	11.1	10.8
	"Pennsylvania"	"42"	"2007"	"2007"	1435	12563937	11.4	11.0
	"Pennsylvania"	"42"	"2008"	"2008"	1536	12612285	12.2	11.8
	"Pennsylvania"	"42"	"2009"	"2009"	1628	12666858	12.9	12.2
	"Pennsylvania"	"42"	"2010"	"2010"	1574	12702379	12.4	11.9
	"Pennsylvania"	"42"	"2011"	"2011"	1745	12744293	13.7	13.2
	"Pennsylvania"	"42"	"2012"	"2012"	1646	12771854	12.9	12.4
	"Pennsylvania"	"42"	"2013"	"2013"	1786	12781338	14.0	13.3
	"Pennsylvania"	"42"	"2014"	"2014"	1812	12790565	14.2	13.3
	"Pennsylvania"	"42"	"2015"	"2015"	1894	12791904	14.8	14.0
	"Pennsylvania"	"42"	"2016"	"2016"	1967	12784227	15.4	14.7
	"Rhode Island"	"44"	"1999"	"1999"	96	1040402	9.2	9.1
	"Rhode Island"	"44"	"2000"	"2000"	75	1048319	7.2	7.0
	"Rhode Island"	"44"	"2001"	"2001"	87	1057142	8.2	8.0
	"Rhode Island"	"44"	"2002"	"2002"	86	1065995	8.1	8.0
	"Rhode Island"	"44"	"2003"	"2003"	84	1071342	7.8	7.7
	"Rhode Island"	"44"	"2004"	"2004"	84	1074579	7.8	7.5
	"Rhode Island"	"44"	"2005"	"2005"	70	1067916	6.6	6.2
	"Rhode Island"	"44"	"2006"	"2006"	90	1063096	8.5	8.2
	"Rhode Island"	"44"	"2007"	"2007"	96	1057315	9.1	8.8
	"Rhode Island"	"44"	"2008"	"2008"	110	1055003	10.4	9.9
	"Rhode Island"	"44"	"2009"	"2009"	117	1053646	11.1	10.7
	"Rhode Island"	"44"	"2010"	"2010"	128	1052567	12.2	12.2
	"Rhode Island"	"44"	"2011"	"2011"	100	1052451	9.5	8.8
	"Rhode Island"	"44"	"2012"	"2012"	105	1052901	10.0	9.4
	"Rhode Island"	"44"	"2013"	"2013"	132	1053033	12.5	12.1
	"Rhode Island"	"44"	"2014"	"2014"	111	1054480	10.5	9.8
	"Rhode Island"	"44"	"2015"	"2015"	126	1055607	11.9	11.1
	"Rhode Island"	"44"	"2016"	"2016"	126	1056426	11.9	11.2
	"South Carolina"	"45"	"1999"	"1999"	418	3974682	10.5	10.5
	"South Carolina"	"45"	"2000"	"2000"	442	4012012	11.0	11.1
	"South Carolina"	"45"	"2001"	"2001"	467	4064995	11.5	11.4
	"South Carolina"	"45"	"2002"	"2002"	437	4107795	10.6	10.7
	"South Carolina"	"45"	"2003"	"2003"	475	4150297	11.4	11.4
	"South Carolina"	"45"	"2004"	"2004"	480	4210921	11.4	11.2
	"South Carolina"	"45"	"2005"	"2005"	510	4270150	11.9	11.8
	"South Carolina"	"45"	"2006"	"2006"	524	4357847	12.0	11.8
	"South Carolina"	"45"	"2007"	"2007"	528	4444110	11.9	11.6
	"South Carolina"	"45"	"2008"	"2008"	565	4528996	12.5	12.0
	"South Carolina"	"45"	"2009"	"2009"	616	4589872	13.4	13.0
	"South Carolina"	"45"	"2010"	"2010"	637	4625364	13.8	13.5
	"South Carolina"	"45"	"2011"	"2011"	658	4672637	14.1	13.6
	"South Carolina"	"45"	"2012"	"2012"	673	4720760	14.3	13.7
	"South Carolina"	"45"	"2013"	"2013"	695	4767894	14.6	14.0
	"South Carolina"	"45"	"2014"	"2014"	753	4828430	15.6	15.2
	"South Carolina"	"45"	"2015"	"2015"	739	4894834	15.1	14.8
	"South Carolina"	"45"	"2016"	"2016"	815	4961119	16.4	15.7
	"South Dakota"	"46"	"1999"	"1999"	103	750412	13.7	13.7
	"South Dakota"	"46"	"2000"	"2000"	95	754844	12.6	12.7
	"South Dakota"	"46"	"2001"	"2001"	105	757972	13.9	14.0
	"South Dakota"	"46"	"2002"	"2002"	94	760020	12.4	12.3
	"South Dakota"	"46"	"2003"	"2003"	102	763729	13.4	13.5
	"South Dakota"	"46"	"2004"	"2004"	111	770396	14.4	14.7
	"South Dakota"	"46"	"2005"	"2005"	121	775493	15.6	15.4
	"South Dakota"	"46"	"2006"	"2006"	125	783033	16.0	16.0
	"South Dakota"	"46"	"2007"	"2007"	100	791623	12.6	12.3
	"South Dakota"	"46"	"2008"	"2008"	123	799124	15.4	15.6
	"South Dakota"	"46"	"2009"	"2009"	129	807067	16.0	16.3
	"South Dakota"	"46"	"2010"	"2010"	140	814180	17.2	17.5
	"South Dakota"	"46"	"2011"	"2011"	128	824398	15.5	15.7
	"South Dakota"	"46"	"2012"	"2012"	141	834441	16.9	16.8
	"South Dakota"	"46"	"2013"	"2013"	147	844922	17.4	18.0
	"South Dakota"	"46"	"2014"	"2014"	141	852561	16.5	17.1
	"South Dakota"	"46"	"2015"	"2015"	172	857919	20.0	20.3
	"South Dakota"	"46"	"2016"	"2016"	163	865454	18.8	20.2
	"Tennessee"	"47"	"1999"	"1999"	726	5638706	12.9	12.7
	"Tennessee"	"47"	"2000"	"2000"	728	5689283	12.8	12.7
	"Tennessee"	"47"	"2001"	"2001"	710	5750789	12.3	12.2
	"Tennessee"	"47"	"2002"	"2002"	778	5795918	13.4	13.3
	"Tennessee"	"47"	"2003"	"2003"	761	5847812	13.0	12.8
	"Tennessee"	"47"	"2004"	"2004"	792	5910809	13.4	13.2
	"Tennessee"	"47"	"2005"	"2005"	856	5991057	14.3	14.0
	"Tennessee"	"47"	"2006"	"2006"	871	6088766	14.3	14.1
	"Tennessee"	"47"	"2007"	"2007"	842	6175727	13.6	13.3
	"Tennessee"	"47"	"2008"	"2008"	973	6247411	15.6	15.1
	"Tennessee"	"47"	"2009"	"2009"	941	6306019	14.9	14.5
	"Tennessee"	"47"	"2010"	"2010"	941	6346105	14.8	14.6
	"Tennessee"	"47"	"2011"	"2011"	954	6397634	14.9	14.4
	"Tennessee"	"47"	"2012"	"2012"	977	6454306	15.1	14.6
	"Tennessee"	"47"	"2013"	"2013"	1028	6494821	15.8	15.3
	"Tennessee"	"47"	"2014"	"2014"	996	6544663	15.2	14.8
	"Tennessee"	"47"	"2015"	"2015"	1068	6595056	16.2	15.7
	"Tennessee"	"47"	"2016"	"2016"	1108	6651194	16.7	16.2
	"Texas"	"48"	"1999"	"1999"	2004	20558220	9.7	10.2
	"Texas"	"48"	"2000"	"2000"	2048	20851820	9.8	10.2
	"Texas"	"48"	"2001"	"2001"	2221	21319622	10.4	10.9
	"Texas"	"48"	"2002"	"2002"	2307	21690325	10.6	11.1
	"Texas"	"48"	"2003"	"2003"	2358	22030931	10.7	11.1
